Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
44804.70433,43.52.105.207,166.151.105.221,43264,30546,ICMP,1402,Control,DNS,,87.76,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Amani Bali,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5110-11-11 17:56:56 Firefox/3.6.2,Segment B,"Maheshtala, Mizoram",,Log Data,Alert Data,Server
44240.8523,76.76.223.18,153.241.226.13,6509,22819,ICMP,1245,Control,DNS,IoC Detected,53.48,,DDoS,Known Pattern B,Logged,Low,Advik Bhatt,Opera/9.61.(X11; Linux i686; el-CY) Presto/2.9.170 Version/10.00,Segment A,"Uluberia, Bihar",180.221.235.247,Log Data,Alert Data,Server
44006.1033,124.56.56.77,214.207.112.53,27520,46165,ICMP,1012,Control,DNS,IoC Detected,7.92,Alert Triggered,DDoS,Known Pattern B,Logged,High,Purab Ratti,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),Segment A,"Tirunelveli, West Bengal",,,Alert Data,Firewall
44649.48005,60.218.243.139,56.241.211.165,25601,59051,TCP,1279,Data,DNS,,30,,DDoS,Known Pattern A,Blocked,Low,Chirag Tripathi,Mozilla/5.0 (Android 4.3; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,Segment A,"Pali, Mizoram",,Log Data,Alert Data,Firewall
44464.85957,214.149.36.16,20.0.77.79,11262,29338,TCP,612,Control,FTP,,64.29,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Akarsh Sharaf,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7 rv:3.0; kl-GL) AppleWebKit/531.50.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.50.2",Segment C,"Bhatpara, Telangana",66.12.153.130,,Alert Data,Firewall
44234.43662,21.66.38.96,84.105.131.218,27965,30193,ICMP,105,Control,FTP,IoC Detected,60.5,,Malware,Known Pattern A,Blocked,Low,Veer Amble,Opera/8.93.(X11; Linux x86_64; wal-ET) Presto/2.9.178 Version/10.00,Segment A,"Vasai-Virar, Madhya Pradesh",,,Alert Data,Server
44585.47648,79.21.67.180,57.37.17.8,23080,33500,UDP,809,Data,FTP,,23.14,,DDoS,Known Pattern A,Logged,High,Anvi Aggarwal,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5; rv:1.9.5.20) Gecko/7870-03-27 03:23:33 Firefox/15.0,Segment B,"Bihar Sharif, Sikkim",,Log Data,Alert Data,Firewall
43988.28559,43.57.252.217,220.148.32.255,1112,23158,ICMP,1324,Control,DNS,,72.4,,DDoS,Known Pattern A,Blocked,Low,Uthkarsh Kala,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),Segment B,"Farrukhabad, Tripura",90.160.164.121,,,Server
43921.88662,18.162.169.203,54.83.83.9,42212,36931,UDP,1187,Data,DNS,,0.37,,DDoS,Known Pattern B,Ignored,High,Riaan Vala,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),Segment C,"Akola, Jharkhand",124.22.110.46,Log Data,,Server
45054.18426,197.126.197.152,198.68.57.190,4879,58893,ICMP,301,Data,HTTP,,7.96,,Intrusion,Known Pattern A,Logged,Low,Nakul Gera,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7522-04-23 00:55:33 Firefox/4.0,Segment A,"Guna, Uttar Pradesh",25.78.238.82,Log Data,Alert Data,Server
44508.61916,139.21.207.188,132.101.221.156,10509,39804,ICMP,831,Data,HTTP,IoC Detected,32.93,,DDoS,Known Pattern A,Blocked,Medium,Heer Mann,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/28.0.864.0 Safari/532.2",Segment C,"Pali, Goa",,Log Data,,Firewall
44476.47034,69.6.231.227,76.150.17.65,45891,8964,TCP,614,Data,DNS,IoC Detected,19.57,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Piya Gola,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0),Segment C,"Tadepalligudem, Maharashtra",36.47.5.63,,,Server
45097.31852,204.236.206.175,218.194.43.238,49047,32046,ICMP,855,Data,DNS,,92.26,,DDoS,Known Pattern B,Ignored,High,Hrishita Talwar,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/60.0.853.0 Mobile/07E301 Safari/534.1",Segment A,"Dindigul, Madhya Pradesh",36.244.150.196,,Alert Data,Server
43884.58064,19.182.218.55,111.239.245.178,10834,33296,UDP,1209,Data,HTTP,,64.89,,DDoS,Known Pattern A,Ignored,Medium,Keya Wali,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/60.0.843.0 Safari/534.0",Segment A,"Katni, Bihar",,,Alert Data,Server
44462.72413,223.240.208.159,111.127.54.65,37787,38455,ICMP,1340,Data,HTTP,IoC Detected,11.12,,DDoS,Known Pattern B,Blocked,High,Biju Dube,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/55.0.807.0 Safari/535.0",Segment C,"Vijayanagaram, Nagaland",,Log Data,,Server
44766.42907,218.127.60.97,153.136.83.141,27497,56785,UDP,348,Control,DNS,,94.77,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Indrans Bobal,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Segment C,"Dhanbad, West Bengal",213.102.36.113,,Alert Data,Firewall
44550.65843,221.223.147.15,29.6.6.141,38210,60448,TCP,870,Control,FTP,,96.27,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Onkar Rana,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),Segment A,"Jaunpur, Gujarat",56.219.61.137,,Alert Data,Server
43932.21784,48.114.29.210,198.212.98.51,17519,52757,UDP,541,Control,DNS,,84.3,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Lavanya Master,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3037-12-24 08:35:56 Firefox/13.0,Segment C,"Amravati, Bihar",,Log Data,Alert Data,Server
43891.26688,15.177.64.63,198.219.12.164,6496,17451,TCP,798,Control,DNS,,20.95,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Yuvaan Shankar,Opera/8.81.(Windows 98; bhb-IN) Presto/2.9.185 Version/11.00,Segment A,"Ulhasnagar, Jharkhand",,Log Data,,Firewall
45170.31317,138.129.232.211,200.100.112.38,42926,43593,ICMP,744,Data,HTTP,,17.36,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Mahika Dua,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:5.0; ff-SN) AppleWebKit/534.40.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.40.1",Segment B,"Kharagpur, Kerala",73.91.167.78,Log Data,,Firewall
44308.94977,2.101.136.247,214.181.182.224,56648,2081,ICMP,761,Control,HTTP,,48.37,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Aniruddh Mani,Opera/9.35.(Windows 98; nr-ZA) Presto/2.9.189 Version/10.00,Segment B,"Muzaffarpur, Gujarat",80.13.188.160,Log Data,,Server
44086.20355,11.237.173.167,78.147.202.53,19860,58913,ICMP,1464,Data,HTTP,,74.82,,Intrusion,Known Pattern B,Ignored,High,Azad Contractor,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4; rv:1.9.6.20) Gecko/5309-10-15 07:24:40 Firefox/3.8,Segment C,"Udaipur, Rajasthan",,Log Data,,Firewall
45198.38206,148.125.180.154,3.94.22.54,17422,53900,ICMP,1370,Control,FTP,,17.06,,Malware,Known Pattern A,Ignored,Medium,Aradhya Chana,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2; rv:1.9.3.20) Gecko/9945-01-30 17:36:41 Firefox/3.8,Segment A,"Mahbubnagar, Sikkim",,,Alert Data,Server
44749.92632,139.142.220.2,38.167.253.23,8073,30793,TCP,1435,Control,HTTP,IoC Detected,21.25,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Amira Dubey,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mg-MG) AppleWebKit/534.45.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.45.4",Segment C,"Aurangabad, Andhra Pradesh",63.236.65.170,,,Firewall
44890.35288,56.28.21.35,120.184.202.14,65344,61387,UDP,1027,Data,DNS,IoC Detected,46.68,,Intrusion,Known Pattern B,Blocked,Medium,Rania Dhillon,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),Segment C,"Katni, Haryana",,,Alert Data,Firewall
44904.6695,99.106.187.77,80.148.66.70,64309,29562,UDP,348,Data,DNS,,80.87,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Romil Sule,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/36.0.849.0 Safari/534.2",Segment C,"Faridabad, Sikkim",204.125.158.105,,Alert Data,Firewall
44413.17091,86.183.161.239,183.245.152.90,46739,11118,TCP,589,Data,DNS,IoC Detected,69.54,,Intrusion,Known Pattern B,Blocked,Medium,Ela Ratta,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0),Segment C,"Tiruchirappalli, Maharashtra",,Log Data,Alert Data,Server
45110.50955,15.57.223.248,125.170.178.161,21766,8660,ICMP,1281,Data,DNS,IoC Detected,37.48,,Intrusion,Known Pattern B,Blocked,Medium,Sumer Borde,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; bg-BG) AppleWebKit/533.45.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.45.7",Segment B,"Machilipatnam, Arunachal Pradesh",13.105.176.12,,,Server
44440.0269,193.196.217.113,117.182.94.140,31725,29538,TCP,360,Data,HTTP,,26.58,,Intrusion,Known Pattern B,Ignored,Medium,Nehmat Sheth,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5430-07-11 03:05:37 Firefox/3.6.6,Segment B,"Jodhpur, Arunachal Pradesh",,,,Firewall
44819.12758,39.39.205.119,125.37.191.77,20208,57657,TCP,1205,Data,DNS,,6.22,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Aayush Raja,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9290-04-29 20:20:55 Firefox/14.0,Segment A,"Bhalswa Jahangir Pur, Manipur",89.247.25.43,,Alert Data,Server
44357.7069,195.226.128.146,141.148.89.200,29682,54227,TCP,1088,Data,HTTP,IoC Detected,86.59,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Sumer Goel,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),Segment A,"Ahmedabad, Sikkim",22.195.97.214,Log Data,Alert Data,Firewall
44608.49588,157.243.65.116,174.15.9.102,56324,4752,ICMP,385,Data,HTTP,,7.37,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Renee Batra,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/16.0.879.0 Mobile/45F163 Safari/532.1",Segment B,"Nangloi Jat, Meghalaya",164.254.0.185,,,Server
44447.68266,34.218.49.43,105.207.153.92,53036,57514,TCP,1255,Control,FTP,,56.44,,DDoS,Known Pattern A,Logged,Medium,Chirag Virk,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1),Segment B,"Tinsukia, West Bengal",,Log Data,,Firewall
43957.15859,83.232.103.241,167.158.52.237,60933,40362,UDP,74,Data,HTTP,IoC Detected,29.82,,Intrusion,Known Pattern B,Ignored,Low,Alia Chada,Opera/8.21.(Windows NT 5.1; byn-ER) Presto/2.9.172 Version/10.00,Segment B,"Mysore, Kerala",,,,Firewall
44585.19757,194.114.88.136,95.152.87.18,48002,34220,ICMP,1312,Control,FTP,,42.91,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Purab Dua,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6624-12-01 07:46:17 Firefox/3.8,Segment C,"Firozabad, Rajasthan",,Log Data,Alert Data,Server
44353.83851,92.75.184.97,12.78.220.9,24543,33444,UDP,102,Control,DNS,,92.58,,Intrusion,Known Pattern B,Blocked,High,Ivana Tella,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/4.1 Safari/533.21.1",Segment A,"Gudivada, Uttar Pradesh",,Log Data,,Server
44845.65306,104.205.73.246,148.84.219.173,12692,5456,TCP,567,Data,HTTP,,23.01,,Intrusion,Known Pattern B,Logged,Low,Indrajit Verma,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.22.1 (KHTML, like Gecko) Version/4.0 Safari/533.22.1",Segment C,"Rajpur Sonarpur, Sikkim",55.26.102.152,,Alert Data,Server
44131.58177,15.25.99.228,216.60.135.235,23717,18125,TCP,730,Control,FTP,IoC Detected,91.84,,Intrusion,Known Pattern A,Logged,Medium,Shalv Kashyap,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),Segment A,"Bihar Sharif, Goa",,,,Server
43942.28942,11.79.146.62,220.75.39.235,62194,29102,TCP,233,Control,FTP,IoC Detected,24.17,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Rhea Brahmbhatt,Opera/9.97.(Windows NT 5.0; kok-IN) Presto/2.9.190 Version/12.00,Segment B,"Kamarhati, Chhattisgarh",,Log Data,,Firewall
44757.0901,23.54.140.110,159.60.69.48,62042,16346,TCP,1457,Data,FTP,,66.55,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Indrans Kalla,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/16.0.847.0 Safari/534.0",Segment A,"Tiruppur, Assam",146.4.133.175,Log Data,,Server
44691.19238,48.36.17.58,191.245.62.203,58781,34331,ICMP,671,Control,DNS,IoC Detected,9.07,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Reyansh Lala,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.1),Segment B,"Belgaum, Tamil Nadu",,Log Data,Alert Data,Server
44207.38331,44.182.37.152,221.78.195.116,33953,60847,ICMP,452,Data,DNS,IoC Detected,51.28,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Anika Salvi,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),Segment B,"Mango, Kerala",,,Alert Data,Server
44654.7852,150.254.107.121,158.52.193.144,14130,38148,UDP,403,Data,FTP,IoC Detected,40.75,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Manikya Gole,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mhr-RU) AppleWebKit/534.20.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.20.1",Segment B,"Farrukhabad, Kerala",161.154.156.142,,,Server
45093.33222,205.253.145.141,186.232.97.91,10558,5183,UDP,1278,Control,FTP,IoC Detected,99.27,,DDoS,Known Pattern B,Blocked,Low,Lavanya Babu,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_4 rv:6.0; gez-ET) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/4.0.1 Safari/534.19.4",Segment C,"Rampur, Maharashtra",177.128.240.153,,Alert Data,Server
44301.62109,168.130.254.71,14.172.5.218,14006,60352,UDP,1388,Data,DNS,IoC Detected,13.96,,Intrusion,Known Pattern A,Ignored,Medium,Anvi Upadhyay,Opera/8.35.(Windows NT 4.0; tig-ER) Presto/2.9.182 Version/12.00,Segment B,"Patna, West Bengal",108.165.190.199,,Alert Data,Firewall
44800.70306,79.119.121.253,162.45.177.213,24027,39915,TCP,753,Data,FTP,,33.69,Alert Triggered,DDoS,Known Pattern B,Logged,High,Charvi Lall,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_8 rv:3.0; mi-NZ) AppleWebKit/531.42.1 (KHTML, like Gecko) Version/4.0.3 Safari/531.42.1",Segment B,"Siwan, Maharashtra",187.70.212.118,,Alert Data,Server
44942.48608,121.245.62.246,112.91.12.132,24465,56060,UDP,640,Control,FTP,IoC Detected,88.14,,Malware,Known Pattern B,Ignored,High,Aarush Sachdeva,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),Segment C,"Bhubaneswar, Tripura",,Log Data,Alert Data,Server
44139.14572,71.246.196.5,24.69.201.182,47124,21088,ICMP,1032,Data,HTTP,,99.41,,DDoS,Known Pattern B,Logged,Medium,Rohan Chaudry,Mozilla/5.0 (Android 4.1.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,Segment C,"Eluru, Rajasthan",182.57.55.13,Log Data,,Server
44973.83767,173.171.133.154,211.31.187.201,12473,53828,ICMP,1244,Data,HTTP,,11.64,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Reyansh Ravi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ha-NG) AppleWebKit/531.18.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.18.7",Segment C,"Coimbatore, Nagaland",152.129.42.97,Log Data,Alert Data,Firewall
44053.94968,222.244.123.154,168.45.243.30,48895,26012,TCP,71,Control,FTP,IoC Detected,11.81,,Malware,Known Pattern B,Blocked,Low,Dharmajan Vaidya,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ia-FR) AppleWebKit/531.15.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.15.2",Segment A,"Panchkula, Arunachal Pradesh",207.221.171.78,,,Server
44868.95148,1.233.194.22,46.156.131.18,56957,46265,TCP,1338,Control,HTTP,IoC Detected,48.49,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Azad Dixit,Opera/9.99.(Windows NT 6.0; sk-SK) Presto/2.9.160 Version/11.00,Segment B,"Burhanpur, Andhra Pradesh",167.181.240.209,,Alert Data,Firewall
44481.9073,122.1.9.222,163.229.252.49,25643,52180,TCP,1073,Control,HTTP,IoC Detected,63.26,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Arhaan Boase,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.5m0245.0 Mobile/65O576 Safari/534.1",Segment B,"Phusro, Madhya Pradesh",,,,Server
44875.34932,156.111.237.137,76.34.38.33,57619,30024,ICMP,460,Data,DNS,,1.2,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Aarush Saha,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:3.0; br-FR) AppleWebKit/532.33.2 (KHTML, like Gecko) Version/4.0.4 Safari/532.33.2",Segment C,"Shivpuri, Uttarakhand",,,,Firewall
44040.57029,200.222.88.197,72.190.24.89,47527,10509,UDP,978,Control,DNS,,65.71,,DDoS,Known Pattern B,Logged,High,Bhamini Wagle,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; br-FR) AppleWebKit/533.29.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.29.6",Segment A,"Durgapur, Odisha",36.51.95.231,,,Server
45201.81681,214.107.84.73,92.91.90.180,35558,44042,ICMP,1394,Data,FTP,IoC Detected,91.81,,Intrusion,Known Pattern A,Logged,Low,Rasha De,Opera/8.81.(X11; Linux i686; sat-IN) Presto/2.9.160 Version/11.00,Segment A,"Jalandhar, Rajasthan",217.176.239.39,Log Data,Alert Data,Firewall
43998.45255,59.78.48.159,210.83.100.186,54991,8336,ICMP,112,Data,DNS,,53.86,,Intrusion,Known Pattern B,Logged,Low,Umang Apte,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2773-10-10 19:33:52 Firefox/3.6.2,Segment C,"Gwalior, Arunachal Pradesh",,Log Data,,Firewall
45128.44537,109.254.156.210,157.180.24.139,42867,47817,TCP,639,Data,HTTP,,98.75,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Faiyaz Keer,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.38.3 (KHTML, like Gecko) Version/4.1 Safari/531.38.3",Segment B,"Aurangabad, Gujarat",65.44.205.36,Log Data,,Firewall
44800.46038,144.248.236.0,72.68.144.228,52215,28546,UDP,422,Control,DNS,,18.3,,Malware,Known Pattern A,Logged,Medium,Arnav Tiwari,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1 rv:6.0; ug-CN) AppleWebKit/535.18.3 (KHTML, like Gecko) Version/4.0.3 Safari/535.18.3",Segment A,"Naihati, Tripura",190.221.202.38,,Alert Data,Server
44856.56611,203.39.131.21,28.48.16.152,27566,50886,ICMP,1454,Control,FTP,,38,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Zoya Subramaniam,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),Segment B,"Patna, Goa",,,Alert Data,Firewall
44011.41558,192.223.82.17,199.172.0.237,43751,27184,ICMP,1455,Control,HTTP,,81.32,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Kiaan Behl,Opera/9.28.(X11; Linux i686; pt-BR) Presto/2.9.181 Version/11.00,Segment C,"Meerut, Bihar",15.62.10.30,,Alert Data,Firewall
44270.83779,202.86.124.130,87.53.0.193,61126,30281,ICMP,925,Control,FTP,IoC Detected,53.76,,Intrusion,Known Pattern B,Logged,Low,Tejas Andra,Opera/8.15.(Windows NT 10.0; th-TH) Presto/2.9.170 Version/11.00,Segment B,"Tezpur, Tamil Nadu",,,,Server
44107.28271,159.206.168.231,205.181.77.155,9255,36142,UDP,1014,Data,HTTP,,26.82,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Krish Srinivas,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/9.2u2082.0 Mobile/93Y166 Safari/531.0",Segment B,"Nagaon, Nagaland",,Log Data,Alert Data,Server
44510.42944,170.195.117.186,111.201.229.77,35967,17298,UDP,1331,Data,HTTP,,26.33,,Malware,Known Pattern A,Logged,Medium,Ryan Kalita,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/18.0.867.0 Mobile/58I890 Safari/531.0",Segment B,"Nadiad, Haryana",6.153.74.206,,Alert Data,Firewall
43873.53289,183.134.227.140,8.102.244.72,49714,42560,TCP,417,Control,DNS,IoC Detected,75.44,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Hrishita Devi,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/62.0.826.0 Safari/532.2",Segment B,"Korba, Chhattisgarh",62.115.110.231,,Alert Data,Firewall
44853.91591,145.166.93.133,43.243.99.22,50412,30021,UDP,422,Data,HTTP,IoC Detected,80.25,,Intrusion,Known Pattern A,Logged,Medium,Azad Dutt,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/47.0.898.0 Safari/536.2",Segment B,"Anantapuram, Odisha",,Log Data,,Server
45125.77992,169.21.136.56,139.202.170.64,41240,12816,ICMP,164,Data,FTP,IoC Detected,51.67,Alert Triggered,Malware,Known Pattern A,Logged,High,Faiyaz Wali,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ar-JO) AppleWebKit/531.46.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.46.4",Segment C,"Madanapalle, Arunachal Pradesh",,,Alert Data,Server
44921.33297,212.10.111.39,113.236.7.244,31517,52420,UDP,906,Data,FTP,,19.89,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Rhea Sundaram,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3; rv:1.9.5.20) Gecko/2994-06-28 15:35:59 Firefox/3.8,Segment C,"Farrukhabad, Sikkim",,Log Data,,Firewall
45102.81591,216.228.94.100,48.244.9.52,40887,30896,TCP,603,Data,HTTP,,50.11,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Dhruv Dani,Opera/9.94.(Windows CE; doi-IN) Presto/2.9.184 Version/10.00,Segment C,"Alappuzha, Karnataka",,Log Data,,Server
44414.13161,213.60.216.221,75.18.56.131,22827,16651,TCP,1484,Data,HTTP,,7.07,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Adah Choudhary,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/47.0.850.0 Safari/535.1",Segment B,"Indore, Uttar Pradesh",133.183.224.55,,,Firewall
44053.38176,179.212.185.168,211.6.30.141,8555,56000,TCP,210,Data,FTP,IoC Detected,44.42,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Kabir Reddy,Opera/8.58.(X11; Linux i686; gu-IN) Presto/2.9.163 Version/11.00,Segment B,"Srinagar, Punjab",,,Alert Data,Server
44384.63403,164.135.68.135,64.228.148.1,57003,46886,TCP,1109,Data,HTTP,,62.29,Alert Triggered,Malware,Known Pattern A,Logged,High,Faiyaz Wali,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),Segment A,"Muzaffarnagar, Nagaland",,,Alert Data,Server
45209.03728,223.214.220.239,104.11.120.78,11975,47759,TCP,1055,Data,FTP,,26.69,,Malware,Known Pattern B,Blocked,Low,Aayush Kurian,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),Segment C,"Solapur, West Bengal",18.87.189.183,,Alert Data,Server
44957.03081,43.56.163.62,111.211.88.111,3289,18501,UDP,119,Data,HTTP,,18.13,,Malware,Known Pattern B,Blocked,Low,Ivana Krishna,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5; rv:1.9.3.20) Gecko/6968-09-24 21:59:23 Firefox/3.8,Segment A,"Nandyal, Andhra Pradesh",,Log Data,Alert Data,Firewall
44837.20237,166.61.25.113,45.157.119.66,2081,63231,UDP,712,Data,DNS,,95.71,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Amira Handa,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sc-IT) AppleWebKit/533.27.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.27.2",Segment B,"Gulbarga, Tamil Nadu",197.185.201.166,,,Firewall
44616.80394,155.180.110.51,86.154.35.130,30273,20249,TCP,188,Control,DNS,,68.4,,Malware,Known Pattern B,Ignored,Medium,Amani Hari,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/54.0.871.0 Mobile/30G042 Safari/534.0",Segment B,"Orai, Andhra Pradesh",,Log Data,Alert Data,Server
